states,actions,states full,actions_num
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3804.578299172029), np.float64(0.82129), np.float64(0.29762), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3819.7074694688736), np.float64(0.82455), np.float64(0.29976), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3849.2274042024496), np.float64(0.82581), np.float64(0.30066), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3883.9986439591867), np.float64(0.82811), np.float64(0.30271), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3918.2336385873186), np.float64(0.83682), np.float64(0.30981), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3964.4579216529355), np.float64(0.83671), np.float64(0.31), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4079.218042543616), np.float64(0.83817), np.float64(0.30657), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4175.664510972685), np.float64(0.83993), np.float64(0.31125), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-9.334526295380783), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4286.202595113621), np.float64(0.90753), np.float64(-0.1192), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4274.126973019909), np.float64(0.45355), np.float64(-0.059856), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4274.126973019909), np.float64(0.61897), np.float64(0.31871), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4274.12697301991), np.float64(0.69844), np.float64(0.21265), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4274.126973019909), np.float64(0.71989), np.float64(0.22517), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-5.967905138251808), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4282.5506969158105), np.float64(0.72648), np.float64(0.20269), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4296.438951956085), np.float64(0.72913), np.float64(0.2045), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-23.239441769756013), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4321.766062040155), np.float64(0.72869), np.float64(0.2054), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-43.68257434481529), np.float64(-15.95985530470898), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4337.43525236191), np.float64(0.73378), np.float64(0.21635), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-34.99585972643217), np.float64(-107.57495688128074), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4269.448074227195), np.float64(0.73453), np.float64(0.21676), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-35.45444310050334), np.float64(-144.3206956000904), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4310.159577843466), np.float64(0.73306), np.float64(0.21675), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4324.8416560671285), np.float64(0.73167), np.float64(0.2167), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4338.116188482814), np.float64(0.6467), np.float64(0.24429), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-62.27300914155785), 0, np.float64(-42.80922872008523), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4303.927090968906), np.float64(0.41368), np.float64(0.22247), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-193.40388538660045), 0, np.float64(-5.941166162687296), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4303.927090968907), np.float64(-0.47076), np.float64(0.21294), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-343.4692856904003), np.float64(-153.51444248203552), np.float64(-94.00447427670224), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4293.169932224059), np.float64(-0.48531), np.float64(0.22712), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-326.4165001768997), np.float64(-33.150890479344525), np.float64(-130.27349017730376), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4285.483677687721), np.float64(-0.37032), np.float64(0.23856), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-284.3976122733184), 0, np.float64(-175.51801477721165), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4302.34490796434), np.float64(-0.33956), np.float64(0.24066), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-240.23210395034403), 0, np.float64(-122.10919953460325), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4320.984360351565), np.float64(-0.3346), np.float64(0.2411), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-236.23581537293285), 0, np.float64(-109.66182130450215), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4335.5440286747225), np.float64(-0.33188), np.float64(0.24127), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-159.0890915997934), 0, np.float64(-181.76890692397137), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4347.500944699885), np.float64(-0.38586), np.float64(0.24191), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-126.21361150266239), 0, np.float64(-143.03984188732466), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4240.751262678531), np.float64(-0.38105), np.float64(0.24232), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-207.08458031925875), np.float64(-2.88673143223059), np.float64(-205.8635505187758), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4126.45645915042), np.float64(-0.35201), np.float64(0.24637), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4013.101191307484), np.float64(-0.15007), np.float64(0.30625), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3945.838931712379), np.float64(-0.50608), np.float64(0.29264), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3945.838931712379), np.float64(-0.63451), np.float64(-0.088389), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3953.7613467097585), np.float64(-0.49038), np.float64(-0.4639), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3961.447601246096), np.float64(1.6007), np.float64(0.98959), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3944.2628270910845), np.float64(1.5416), np.float64(0.97464), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3959.8408704705803), np.float64(1.5264), np.float64(0.97053), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3998.5885479143585), np.float64(1.5222), np.float64(0.96905), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4054.568583591847), np.float64(1.5202), np.float64(0.96716), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4112.619962871985), np.float64(1.5177), np.float64(0.96068), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4167.565684660148), np.float64(1.5166), np.float64(0.96059), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4204.647486915405), np.float64(1.5128), np.float64(0.95903), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4184.239887209271), np.float64(1.5084), np.float64(0.97704), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-74.38202529084447), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4054.531554982045), np.float64(2.5497), np.float64(1.9566), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3921.25365181984), np.float64(3.0084), np.float64(1.992), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-27.420362563225353), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3921.2536518198394), np.float64(2.6948), np.float64(1.8132), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-31.168181942863157), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3921.4223622985733), np.float64(1.6745), np.float64(1.7356), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-74.45612178954252), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3921.4223622985733), np.float64(1.6105), np.float64(1.6929), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-70.64055514243591), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3925.5830634076715), np.float64(1.5923), np.float64(1.6801), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-29.241350009335292), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3944.030093782388), np.float64(1.5905), np.float64(1.6789), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-33.52374067182973), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3970.6692640618494), np.float64(1.593), np.float64(1.6816), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-64.68636537448765), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4048.9513582542354), np.float64(1.5903), np.float64(1.6726), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-48.87206193460588), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4155.849705717128), np.float64(1.5901), np.float64(1.6725), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-5.1242004705727595), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4248.5180679518635), np.float64(1.5891), np.float64(1.6717), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4345.439607497204), np.float64(1.6274), np.float64(1.7005), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4442.264334498022), np.float64(-0.031304), np.float64(1.751), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-42.31231157487855), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4442.264334498023), np.float64(0.0091037), np.float64(1.8787), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-17.723389975566533), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4459.280398174302), np.float64(-0.16235), np.float64(1.8642), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-79.14002203866767), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4459.280398174301), np.float64(0.39198), np.float64(1.93), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-159.22513732390507), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4452.7354957070775), np.float64(0.43248), np.float64(1.8753), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-324.9459702870008), 0, np.float64(-0.3209077785577392), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4452.735495707078), np.float64(0.4844), np.float64(1.8753), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-356.40077474044665), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4456.7200498950215), np.float64(0.48052), np.float64(1.8709), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-341.59214341170446), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4457.115212087815), np.float64(0.47041), np.float64(1.8686), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-292.24621567277245), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4422.402256329919), np.float64(0.47284), np.float64(1.8654), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-313.66357720943233), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4387.7854261263865), np.float64(0.47194), np.float64(1.8641), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-252.67191051757982), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4330.3894487373045), np.float64(0.47266), np.float64(1.8605), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4264.042619991581), np.float64(0.50923), np.float64(1.8791), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-10.295332433262956), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4152.565181405224), np.float64(0.67592), np.float64(2.0375), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4152.565181405224), np.float64(0.4674), np.float64(2.1257), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-151.18442619363123), np.float64(-196.3281787324231), np.float64(-97.62181989253077), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4152.565181405224), np.float64(0.54038), np.float64(2.1168), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-275.5475801330358), np.float64(-385.85578411456663), np.float64(-248.7597038626991), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4159.110083872447), np.float64(0.22923), np.float64(1.0874), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-294.99323989173354), np.float64(-528.6744990051811), np.float64(-287.59659416252543), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4159.110083872447), np.float64(0.29276), np.float64(1.0676), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-172.90525411965064), np.float64(-568.4917795490874), np.float64(-167.25825675995657), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4177.184662146257), np.float64(0.26282), np.float64(1.0615), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-122.24580957099533), np.float64(-507.8879343207773), np.float64(-63.81069373470018), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4162.909757735645), np.float64(0.26931), np.float64(1.06), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-125.27544900872454), np.float64(-500.3913330922587), np.float64(-46.72818607020963), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4162.474436807258), np.float64(0.27208), np.float64(1.0592), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-145.58568581374857), np.float64(-502.51826686100867), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4162.365584940042), np.float64(0.28634), np.float64(1.0621), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-126.59425008653125), np.float64(-489.12988923056946), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4159.592142623722), np.float64(0.28797), np.float64(1.0619), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-198.3772987738248), np.float64(-456.1734097619774), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4206.627377854947), np.float64(0.28973), np.float64(1.0617), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4245.439960314151), np.float64(0.192), np.float64(1.0806), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-59.29962926122607), 0, np.float64(-6.764288437054347), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4167.9275645306125), np.float64(-0.91271), np.float64(-0.34503), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-62.264583275540645), np.float64(-56.374835379883734), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4081.476314324199), np.float64(-0.0064043), np.float64(-0.074093), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-57.79199727451487), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3944.7074909364073), np.float64(0.84878), np.float64(0.26178), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-99.92466230687569), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3944.7074909364064), np.float64(1.8579), np.float64(1.2907), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-58.4833021959239), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3944.7074909364064), np.float64(1.7759), np.float64(1.2617), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-24.72797925154009), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3958.9823953470186), np.float64(1.7535), np.float64(1.2538), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-16.172389964576723), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3994.130672033302), np.float64(1.7471), np.float64(1.2481), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4032.66648594751), np.float64(1.7438), np.float64(1.241), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
